"R2","lin","inter","betaLin","betaInter","R2_lin","R2_inter","R2_total","R2_add","diff"
0.2,0.5,0.5,0.118898603014069,0.108499131322925,0.0999961539560604,0.0999953844391649,0.197899215715696,0.199991538395225,NA
0.5,0.5,0.5,0.236877442443871,0.216160051146189,0.249999339917628,0.249999971843603,0.494768290948308,0.499999311761231,NA
0.8,0.5,0.5,0.466561478141465,0.425757160467738,0.399997282660445,0.400000786857686,0.79162844489371,0.79999806951813,NA
0.2,0.8,0.2,0.15043747713576,0.0686367569656759,0.159997847630192,0.0399956912546533,0.19831971133822,0.199993538884845,NA
0.5,0.8,0.2,0.299939315498003,0.136851094302425,0.39999993931022,0.099997080825958,0.495812259124558,0.499997020136178,NA
0.8,0.8,0.2,0.592544300738427,0.270359507863276,0.639998340878409,0.159999318026061,0.793301965996034,0.79999765890447,NA
0.2,0.2,0.8,0.0752137768041836,0.137279642573939,0.039994275696421,0.159997413203269,0.198317893246376,0.199991688899691,NA
0.5,0.2,0.8,0.149967452178087,0.273706269176096,0.0999970162344916,0.400000141045693,0.495812396564836,0.499997157280185,NA
0.8,0.2,0.8,0.296269745585238,0.540721137258892,0.159996723663261,0.64000123741836,0.793302307306459,0.799997961081621,NA
